session_id,target
1,0.0003285643676097655
2,2.852905208300868e-06
3,9.310292783011069e-07
4,6.400581331863843e-07
5,0.00019883065667422847
6,7.079088699621533e-05
7,0.00294007283104306
8,0.0018538383573974246
9,0.00013319699504640267
10,0.0031563360694206507
11,0.00012457805174482766
12,1.6417118602625566e-05
13,7.94363066336354e-05
14,0.022292592047918298
15,0.0009111084582471403
16,0.0003704376223889636
17,0.020809351443197874
18,1.4592470037163624e-05
19,0.0024771139479261867
20,2.0421948106869155e-06
21,0.034783476464625436
22,3.361424820099316e-05
23,0.0002682447233317132
24,0.01189177993446191
25,0.07976990117306498
26,1.0322614217651082e-05
27,0.0001408256492631385
28,8.471008200020402e-07
29,0.020573016881633172
30,0.0015430906996932294
31,0.027850348715495354
32,0.017241453863775274
33,0.00012903423361987386
34,1.662036851287626e-05
35,0.018902248818047144
36,0.0006331863761044108
37,8.276287351812313e-08
38,2.8772855257764957e-06
39,0.00041985376866306346
40,1.124331926774928e-05
41,0.0017671636438568849
42,0.006545641683489697
43,0.00010011320866412039
44,0.00011332738746034732
45,0.13997783381488912
46,0.0002345369535701328
47,0.0003537680809265781
48,6.585547004082419e-05
49,0.0002543545119544903
50,8.121269787376718e-06
51,2.431110464776871e-07
52,0.00011236567623231839
53,0.022865066718439315
54,0.0007714958229642488
55,0.0004031016798900824
56,0.02004973895110246
57,1.6031108434810912e-06
58,1.8442878883414712e-05
59,2.1250606540501653e-05
60,2.6501519918381925e-06
61,8.621072622869057e-06
62,0.00024355955847200848
63,1.4695712511786614e-05
64,0.0005917970468058751
65,1.1157911846023532e-05
66,6.0775469777961545e-06
67,0.00016198635487385969
68,0.001691041325940567
69,0.05701182241606359
70,4.797411080808217e-05
71,0.001633094906829089
72,0.0005378459529357343
73,0.17344359710248955
74,7.290504824472803e-05
75,0.0002174804051881078
76,0.00235755435821795
77,0.0018508913384540256
78,0.004882294727294909
79,0.0001435247758650935
80,8.879928296538325e-06
81,1.2738154178199022e-05
82,0.0015455599834082814
83,1.2466167881518327e-06
84,0.4800746330969216
85,0.00015475332072190028
86,6.108822765033307e-06
87,0.006116138943854969
88,0.001262550717905943
89,0.0021430131630666483
90,0.05241803632248521
91,3.5349642434417096e-05
92,5.361321624226493e-06
93,0.046168665564818946
94,0.0001772423996133611
95,0.09253829165168413
96,3.1432262720661103e-06
97,0.001347810610630539
98,2.4856567929414465e-05
99,1.9875515409142315e-05
100,0.00018937605442488249
101,5.538200010131133e-05
102,0.12511488223523862
103,0.00020161980490633494
104,0.00028511871646960945
105,0.0001719194103430435
106,6.0234036572543204e-05
107,0.01462419075591686
108,0.00018015098153522502
109,7.168923129185931e-06
110,1.946316197692049e-05
111,0.0006260147492960272
112,5.398817082518366e-07
113,0.0005992896261127537
114,2.775094448271093e-06
115,3.940970318680513e-05
116,3.668577427565752e-05
117,0.00020706677506403606
118,0.006083309600706436
119,0.00027614379391219
120,0.0011396647911842772
121,1.949236537747535e-05
122,3.152513137264299e-05
123,5.761202056539802e-05
124,0.00026999205260955727
125,0.0021011552971453387
126,2.8787020597526595e-06
127,1.353542520944382e-06
128,5.518897172779399e-05
129,0.004633275059753053
130,0.005926120411434641
131,0.00023501043076343205
132,0.0034238632769574744
133,0.0027577408127467907
134,5.061049436797076e-05
135,2.9647784041445906e-06
136,0.0011345606507587721
137,6.883799900356744e-05
138,0.00493911205366184
139,7.5890877630041256e-06
140,9.354746589930601e-05
141,5.104907264848631e-07
142,3.842192950558174e-05
143,0.00013321778911874654
144,0.004180183458919115
145,2.2132572830957543e-06
146,0.0006991534135459928
147,7.283432196759918e-05
148,0.0038262504710643483
149,0.002824558013267305
150,0.03427119461481413
151,1.6516728310202096e-06
152,0.020973924260165113
153,7.877618992465331e-05
154,0.0001216674374817904
155,0.00021273151941248608
156,2.7082842731759396e-05
157,1.9570782804890002e-05
158,0.0017504662588041704
159,0.0001196692303745824
160,2.537246303144226e-05
161,0.006405564000738239
162,7.621986342058587e-05
163,0.000492153230306697
164,0.004963694793766942
165,9.638927241378502e-06
166,1.282311271286079e-05
167,0.012332976768500805
168,0.002824558013267305
169,0.0021549981964551716
170,0.0005363522594289372
171,0.003090241435301411
172,0.0008246274985051262
173,0.0003238364569681233
174,0.0009479380695183562
175,0.20490008444671556
176,0.004568835698392801
177,0.014083305012178169
178,1.0308442026513057e-05
179,0.0001565149161840187
180,0.0016191869196141634
181,4.17329241462509e-05
182,0.0014164952956994795
183,2.231218003675033e-05
184,0.0001363168682515208
185,0.0001233076137984462
186,0.000768406223663352
187,4.561389177710499e-06
188,3.6942202947165465e-06
189,0.003833712990948934
190,0.0003261914779404984
191,8.573355965410428e-05
192,3.5045414275075366e-05
193,0.006028681431459616
194,0.0008692768216319436
195,6.25193082147797e-05
196,2.353476848597624e-05
197,0.0011354376382483589
198,0.003438212703259082
199,0.013823874213741812
200,1.806356152077175e-05
201,0.00019227024313145735
202,0.020698917421297067
203,3.5767893535667455e-06
204,0.00025067792489872985
205,0.005657789332321006
206,1.3072954628942811e-08
207,0.0008841969502552291
208,0.001170760916628446
